Date,APOLLOHOSP.NS,ASIANPAINT.NS,BAJFINANCE.NS,BPCL.NS,BHARTIARTL.NS,BRITANNIA.NS,CIPLA.NS,COALINDIA.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,ADANIPORTS.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,HDFC.NS,ICICIBANK.NS,ITC.NS,INDUSINDBK.NS,INFY.NS,JSWSTEEL.NS,KOTAKBANK.NS,ULTRACEMCO.NS,LT.NS,M&M.NS,TECHM.NS,MARUTI.NS,NTPC.NS,NESTLEIND.NS,ONGC.NS,TCS.NS,POWERGRID.NS,RELIANCE.NS,SBILIFE.NS,UPL.NS,SHREECEM.NS,SBIN.NS,SUNPHARMA.NS,TATAMOTORS.NS,TATASTEEL.NS,TATACONSUM.NS,TITAN.NS,AXISBANK.NS,WIPRO.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS
2022-07-01,3736.14990234375,2773.14990234375,5614.39990234375,318.3500061035156,673.4500122070312,3584.35009765625,949.2999877929688,183.25,3637.550048828125,4385.89990234375,2782.800048828125,1347.25,677.9000244140625,975.3499755859375,1353.75,565.4500122070312,2763.800048828125,341.1499938964844,2282.35009765625,2210.550048828125,703.9000244140625,284.3500061035156,807.2000122070312,1479.4000244140625,578.8499755859375,1667.75,5691.7001953125,1572.1500244140625,1107.3499755859375,1010.7000122070312,8402.599609375,140.64999389648438,17795.05078125,131.0500030517578,3315.10009765625,206.5,2408.699951171875,1099.8499755859375,643.5,19213.80078125,466.8500061035156,829.25,412.70001220703125,872.8499755859375,719.5499877929688,1946.199951171875,643.9500122070312,422.0,3624.60009765625,11322.5498046875
2022-06-30,3683.5,2695.199951171875,5400.5,308.3999938964844,684.9500122070312,3466.39990234375,917.2000122070312,185.60000610351562,3630.39990234375,4393.7998046875,2794.35009765625,1320.75,672.0499877929688,973.25,1348.0,550.0,2719.699951171875,338.6499938964844,2230.60009765625,2170.85009765625,707.2000122070312,273.5,794.3499755859375,1461.9000244140625,564.5,1661.0999755859375,5607.2998046875,1558.25,1093.1500244140625,1000.0,8470.75,142.89999389648438,17470.0,151.5500030517578,3267.10009765625,211.89999389648438,2595.64990234375,1081.5999755859375,632.4000244140625,19009.69921875,465.8999938964844,830.5999755859375,411.79998779296875,867.0499877929688,706.3499755859375,1941.25,636.7999877929688,416.04998779296875,3706.60009765625,10931.75
2022-06-29,3713.0,2697.800048828125,5512.7998046875,316.3999938964844,687.7999877929688,3404.14990234375,947.6500244140625,188.75,3583.35009765625,4364.35009765625,2886.60009765625,1323.25,677.7999877929688,987.5499877929688,1343.949951171875,541.25,2752.39990234375,344.1499938964844,2233.449951171875,2177.14990234375,702.75,274.04998779296875,808.7999877929688,1463.25,576.0499877929688,1642.449951171875,5618.2998046875,1547.9000244140625,1111.75,1021.0999755859375,8508.900390625,141.75,17499.05078125,154.14999389648438,3290.5,211.10000610351562,2580.14990234375,1067.6500244140625,644.4000244140625,19384.099609375,459.1000061035156,838.7000122070312,416.95001220703125,881.5999755859375,720.0,1936.1500244140625,625.5499877929688,420.75,3867.550048828125,11109.75
2022-06-28,3837.35009765625,2726.5,5576.25,318.6000061035156,681.1500244140625,3434.699951171875,945.0999755859375,186.39999389648438,3613.449951171875,4374.60009765625,2863.800048828125,1343.050048828125,678.0499877929688,1001.9500122070312,1345.9000244140625,565.9500122070312,2766.699951171875,343.54998779296875,2317.64990234375,2180.85009765625,710.2999877929688,271.8500061035156,816.5999755859375,1480.1500244140625,578.4000244140625,1668.800048828125,5572.75,1551.5,1112.0,1020.7000122070312,8489.7001953125,138.60000610351562,17403.900390625,149.35000610351562,3318.14990234375,210.3000030517578,2527.699951171875,1078.050048828125,656.0,19236.900390625,464.25,828.5999755859375,417.1000061035156,878.9000244140625,736.8499755859375,1968.050048828125,642.3499755859375,427.25,3889.0,11364.4501953125
2022-06-27,3794.5,2820.949951171875,5641.2001953125,315.0,683.9500122070312,3459.10009765625,932.3499755859375,182.0500030517578,3673.449951171875,4320.5498046875,2848.300048828125,1349.300048828125,687.75,992.3499755859375,1356.25,558.0,2755.5,329.95001220703125,2320.64990234375,2194.449951171875,717.3499755859375,269.95001220703125,823.5,1474.5999755859375,571.6500244140625,1691.550048828125,5560.25,1535.800048828125,1082.699951171875,1007.2000122070312,8448.75,138.5,17358.25,141.5,3314.699951171875,211.5500030517578,2492.64990234375,1084.550048828125,657.0999755859375,19101.5,461.20001220703125,835.6500244140625,414.5,867.8499755859375,729.4000244140625,2040.300048828125,637.0999755859375,424.8999938964844,3861.199951171875,11595.150390625
2022-06-24,3838.39990234375,2760.89990234375,5587.75,307.54998779296875,671.2000122070312,3469.35009765625,933.7000122070312,176.5500030517578,3681.0,4309.64990234375,2877.89990234375,1323.25,686.4000244140625,966.7000122070312,1353.800048828125,561.4500122070312,2759.949951171875,322.29998779296875,2303.89990234375,2189.0,713.4500122070312,265.8500061035156,806.5,1441.0999755859375,567.7999877929688,1698.4000244140625,5468.2998046875,1494.8499755859375,1072.050048828125,981.2000122070312,8363.2001953125,136.60000610351562,17231.650390625,137.35000610351562,3293.10009765625,208.9499969482422,2500.050048828125,1078.550048828125,640.8499755859375,18793.650390625,454.25,824.5999755859375,409.29998779296875,852.8499755859375,729.0,2045.5999755859375,634.0,418.75,3813.35009765625,11582.9501953125
2022-06-23,3850.5,2758.199951171875,5448.14990234375,307.8999938964844,660.2000122070312,3411.449951171875,933.3499755859375,177.14999389648438,3666.300048828125,4294.89990234375,2819.050048828125,1316.050048828125,675.2999877929688,971.25,1335.1500244140625,558.0999755859375,2674.10009765625,317.6000061035156,2252.60009765625,2164.199951171875,699.1500244140625,265.5,784.9500122070312,1452.449951171875,558.9500122070312,1684.0999755859375,5410.2998046875,1494.300048828125,1027.699951171875,991.0999755859375,8271.0,136.5,16976.30078125,134.8000030517578,3308.800048828125,208.5500030517578,2464.949951171875,1073.8499755859375,633.2000122070312,18533.599609375,451.3999938964844,824.9000244140625,407.20001220703125,841.2999877929688,718.4500122070312,2041.4000244140625,629.3499755859375,419.04998779296875,3784.800048828125,11552.849609375
2022-06-22,3787.75,2666.35009765625,5439.60009765625,305.8999938964844,642.8499755859375,3403.64990234375,916.9000244140625,179.35000610351562,3599.60009765625,4260.89990234375,2662.75,1324.9000244140625,668.2999877929688,961.2999877929688,1330.25,551.7999877929688,2524.449951171875,316.45001220703125,2202.85009765625,2159.25,686.5999755859375,265.29998779296875,777.6500244140625,1437.25,550.4000244140625,1669.699951171875,5409.9501953125,1478.75,983.7999877929688,980.0,7782.75,137.64999389648438,16775.150390625,134.85000610351562,3222.949951171875,210.64999389648438,2505.60009765625,1070.449951171875,613.6500244140625,18496.75,447.6499938964844,809.2999877929688,393.1000061035156,838.0999755859375,708.9500122070312,2031.199951171875,626.7999877929688,411.25,3635.64990234375,11435.5498046875
2022-06-21,3808.199951171875,2678.35009765625,5549.14990234375,301.20001220703125,654.2999877929688,3429.300048828125,938.2000122070312,184.8000030517578,3599.5,4268.64990234375,2702.800048828125,1334.0999755859375,689.0999755859375,986.5999755859375,1336.550048828125,564.4500122070312,2499.199951171875,339.25,2205.0,2174.699951171875,696.0999755859375,269.8999938964844,798.8499755859375,1449.9000244140625,576.2000122070312,1681.5,5418.89990234375,1500.300048828125,997.9500122070312,1000.0999755859375,7780.60009765625,139.9499969482422,16971.80078125,139.10000610351562,3211.949951171875,210.35000610351562,2584.10009765625,1096.3499755859375,654.2000122070312,18551.349609375,450.75,817.4500122070312,397.6000061035156,884.7999877929688,727.25,2078.10009765625,636.5,425.1499938964844,3645.25,11749.900390625
2022-06-20,3811.699951171875,2660.699951171875,5470.4501953125,296.04998779296875,640.9000244140625,3378.60009765625,925.8499755859375,176.85000610351562,3533.550048828125,4151.7998046875,2623.25,1316.0,663.1500244140625,960.0499877929688,1322.1500244140625,553.1500244140625,2452.550048828125,321.5,2195.89990234375,2135.25,685.9500122070312,264.1000061035156,784.0499877929688,1414.1500244140625,550.3499755859375,1679.199951171875,5333.2998046875,1471.800048828125,982.7000122070312,979.3499755859375,7660.9501953125,137.25,16967.099609375,134.39999389648438,3112.39990234375,208.25,2543.050048828125,1075.949951171875,640.4500122070312,18414.0,434.70001220703125,805.2999877929688,382.70001220703125,861.4000244140625,716.8499755859375,1961.699951171875,628.2999877929688,414.6499938964844,3615.949951171875,11709.650390625
2022-06-17,3701.25,2580.199951171875,5419.5498046875,301.0,643.6500244140625,3332.10009765625,914.75,182.64999389648438,3481.949951171875,4146.7001953125,2604.800048828125,1290.050048828125,668.9500122070312,958.75,1289.75,550.7999877929688,2467.39990234375,333.70001220703125,2110.449951171875,2052.699951171875,686.8499755859375,263.29998779296875,806.9000244140625,1387.300048828125,554.5999755859375,1673.5999755859375,5177.2998046875,1489.949951171875,997.6500244140625,965.0499877929688,7688.14990234375,140.4499969482422,16642.400390625,141.4499969482422,3088.89990234375,211.35000610351562,2590.0,1082.0999755859375,665.1500244140625,18045.75,441.0,793.4000244140625,388.95001220703125,906.7000122070312,711.6500244140625,1936.449951171875,635.2000122070312,405.20001220703125,3628.949951171875,11754.849609375
2022-06-16,3663.64990234375,2657.449951171875,5283.89990234375,311.6499938964844,654.2000122070312,3390.39990234375,940.9500122070312,179.89999389648438,3564.89990234375,4287.5,2652.5,1285.050048828125,681.7000122070312,964.9500122070312,1281.300048828125,570.5499877929688,2519.050048828125,336.1000061035156,2146.699951171875,2056.5,678.5,260.70001220703125,809.5999755859375,1397.199951171875,545.8499755859375,1675.800048828125,5305.25,1527.4000244140625,1005.25,975.2999877929688,7833.60009765625,142.9499969482422,16874.0,143.5500030517578,3142.0,216.35000610351562,2560.0,1105.1500244140625,683.6500244140625,18711.849609375,441.6000061035156,814.5999755859375,392.95001220703125,901.7000122070312,724.9500122070312,2060.949951171875,634.9000244140625,422.29998779296875,3658.199951171875,11471.900390625
2022-06-15,3722.699951171875,2661.14990234375,5484.9501953125,314.0,682.0999755859375,3385.39990234375,968.7999877929688,190.0500030517578,3581.10009765625,4335.5,2720.10009765625,1331.699951171875,703.75,989.9000244140625,1307.449951171875,579.75,2605.300048828125,357.5,2146.550048828125,2105.449951171875,687.25,263.3999938964844,843.2999877929688,1422.199951171875,563.0,1736.6500244140625,5454.14990234375,1560.3499755859375,1025.5,1020.0499877929688,7853.4501953125,148.14999389648438,16802.30078125,151.39999389648438,3206.300048828125,222.25,2596.300048828125,1125.75,712.1500244140625,19314.19921875,451.3500061035156,822.2999877929688,414.1000061035156,959.5499877929688,737.75,2105.050048828125,650.5,440.1000061035156,3698.10009765625,11809.7001953125
